TARGET,APP_NAME,URL,ADS.TXT,IS HTTPS?,prosegments.com,REMARKS
com.seraphic.openinet.pre,Open Browser - TV Web Browser,com.seraphic.openinet.pre,https://www.metaxsoft.com/app-ads.txt,True,"prosegments.com, PSADG502,  DIRECT #prosegments",
com.crazy.girl.pranks.angry.bear,Fun Girl vs Angry Bear Prank,com.crazy.girl.pranks.angry.bear,https://theplaymaxgroup.com/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
tv.limex.brasilliteandroid,TV Brasil - TV Ao Vivo,tv.limex.brasilliteandroid,https://brasilaovivo.tv/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
com.trainlivestatus.whereismytrain.checkpnrstatus.trackmytrain,PNR Status : Train Location,com.trainlivestatus.whereismytrain.checkpnrstatus.trackmytrain,https://softechdevs.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG122, DIRECT",
com.thekmtechnology.games.archeryphysicspro,Archery Bow and Arrow Shooter,com.thekmtechnology.games.archeryphysicspro,https://radiance-game.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
com.classic.extreme.city.dinoemultor.cadillacs.lite.smasher,Dinosaur Smash Rescue Batle 3D,com.classic.extreme.city.dinoemultor.cadillacs.lite.smasher,https://radiance-game.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
com.igames.bottleshoot,Bottle Shoot 3D Game,com.igames.bottleshoot,https://radiance-game.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
com.hz.juecejiushi.gan2,World Of Steel Armored Tank,com.hz.juecejiushi.gan2,http://steel-tank.net/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
com.allcalendar.gujarati.calendar2020,Gujarati Calendar 2025,com.allcalendar.gujarati.calendar2020,https://softechdevs.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG122, DIRECT",
indiaallvillagemaps.allgavkanaksha19,Village Map- सभी गांव का नक्शा,indiaallvillagemaps.allgavkanaksha19,https://softechdevs.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG122, DIRECT",
com.fz.youyinying.goo,Death invasion,com.fz.youyinying.goo,https://death-invasion.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
com.news18.atv,News18 Live TV App,com.news18.atv,https://www.news18.com/app-ads.txt,True,"prosegments.com, PSADG106, DIRECT",
com.myphotophonedialer.colorcallscreen.callthemes,My Photo Phone Dialer,com.myphotophonedialer.colorcallscreen.callthemes,https://softdevsapps.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG117, DIRECT; prosegments.com, PSADG122, DIRECT",
com.racingking.zheteng,Gas Station Racing King,com.racingking.zheteng,https://gasstationracingking.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
com.decision.wheel.tinydecision.tinydecisions_flutter,Decision Tool,com.decision.wheel.tinydecision.tinydecisions_flutter,https://decision-tool.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
com.alldigiralservicesinfo.onlinesevaindianewtwo,Online Seva - Digital Services,com.alldigiralservicesinfo.onlinesevaindianewtwo,https://softechdevs.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG122, DIRECT",
com.numberlocator.mobilenumberlocationtrack,Mobile Number Locator CallerID,com.numberlocator.mobilenumberlocationtrack,https://softechdevs.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG122, DIRECT",
com.mp3musicplayer.freemusicdownloader,Music Downloader- Download Mp3,com.mp3musicplayer.freemusicdownloader,https://softechdevs.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG122, DIRECT",
com.videodownloader22.storysaverstatusdownloader22,Video Downloader HD,com.videodownloader22.storysaverstatusdownloader22,https://softdevsapps.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG117, DIRECT; prosegments.com, PSADG122, DIRECT",
com.cricbuzz.android.tv,Cricbuzz for Android TV,com.cricbuzz.android.tv,https://www.cricbuzz.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
com.bloggames.village.excavator.wood.house,Real Bus Simulator Coach Bus,com.bloggames.village.excavator.wood.house,http://www.caffedegamers.com/app-ads.txt,False,-,
com.photophonedialer.photocolorcallerscreen,Photo Phone Dialer Call Screen,com.photophonedialer.photocolorcallerscreen,https://softechdevs.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG122, DIRECT",
com.bankbalancecheck.allbankpassbook,Bank Balance Check Passbook,com.bankbalancecheck.allbankpassbook,https://softdevsapps.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG117, DIRECT; prosegments.com, PSADG122, DIRECT",
com.runntv,"RunnTV - Movies, Songs & TV",com.runntv,https://runn.tv/app-ads.txt,True,"prosegments.com, PSADG255, DIRECT  ",
com.sweetu.randomvideocallchat.livebhabhivideocall,Live Random Video Call Chat,com.sweetu.randomvideocallchat.livebhabhivideocall,https://softdevsapps.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG117, DIRECT; prosegments.com, PSADG122, DIRECT",
com.olx.southasia,OLX: Buy & Sell Near You,com.olx.southasia,-,-,-,"ConnectionError HTTPSConnectionPool(host='www.olx.in', port=443): Read timed out. (read timeout=2)"
com.workoutdev.manfit.fitpro,Men's Fitness Pro,com.workoutdev.manfit.fitpro,https://man-fit.net/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
com.popblock.puzzle,POP Blocks – Puzzle Match Game,com.popblock.puzzle,https://popblockpuzzle.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
com.led.scroller.ledscroller.ledbanner,LED Scroll Editor,com.led.scroller.ledscroller.ledbanner,https://www.ledscroller.net/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
com.djmusicplayer.djmusicmixer,DJ Music Mixer - 3D DJ Remix,com.djmusicplayer.djmusicmixer,https://softdevsapps.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG117, DIRECT; prosegments.com, PSADG122, DIRECT",
com.allfinancialcalculator.allbankbalancecheck2019,Bank Balance Check & Statement,com.allfinancialcalculator.allbankbalancecheck2019,https://softechdevs.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG122, DIRECT",
ledscroller.ledtext.ledscreen,LED Scroller Design Tool,ledscroller.ledtext.ledscreen,https://www.ledscroller.net/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
com.divinewordhub.holybibledailybible,"Holy Bible- KJV, Verse & Audio",com.divinewordhub.holybibledailybible,https://softechdevs.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG122, DIRECT",
com.livefootballscore.soccerfootballtvlive,Football Live TV Score,com.livefootballscore.soccerfootballtvlive,https://softdevsapps.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG117, DIRECT; prosegments.com, PSADG122, DIRECT",
com.ipl2025.livetv_hdstreams_indianfestival,Live Cricket TV HD Streaming,com.ipl2025.livetv_hdstreams_indianfestival,https://streammatchlivescore.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
com.pdfeditor.aipdfviewer,AI PDF Viewer and Tools,com.pdfeditor.aipdfviewer,https://graceful-conkies-539e94.netlify.app/app-ads.txt,True,"prosegments.com, PSADG163, DIRECT; prosegments.com, PSADG162, DIRECT",
easyemicalculator.loancalculators.financecalculator,Loan EMI Calculator,easyemicalculator.loancalculators.financecalculator,https://softdevsapps.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG117, DIRECT; prosegments.com, PSADG122, DIRECT",
com.pursuit.up,PursuitUP,com.pursuit.up,-,-,-,Ads.txt Not Found
com.phonenolocationcallerid.mobilenumberlocator,Mobile Number Locator CallerID,com.phonenolocationcallerid.mobilenumberlocator,https://softechdevs.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG122, DIRECT",
edgelightingcolors.lightingwallpapers.edgelightborder,Edge Lighting – Borderlight,edgelightingcolors.lightingwallpapers.edgelightborder,https://softdevsapps.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG117, DIRECT; prosegments.com, PSADG122, DIRECT",
com.mapsnavigations.gpsroutefinderliveapp,GPS Route Finder - Navigations,com.mapsnavigations.gpsroutefinderliveapp,https://softechdevs.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG122, DIRECT",
com.easylifedevelopers.livetvcricket,Cricket Update - Live Cricket,com.easylifedevelopers.livetvcricket,https://easylifedevelopers.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
com.aiimagegenerator.aiphotoeditorenhancer,AI Photo Enhancer- FotoMind AI,com.aiimagegenerator.aiphotoeditorenhancer,https://softdevsapps.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG117, DIRECT; prosegments.com, PSADG122, DIRECT",
com.wallpicker.animegirlswallpaper,4K Wallpaper - Background,com.wallpicker.animegirlswallpaper,https://easylifedevelopers.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
com.easylifedeveloper.wallpaper4k8khd,Wallpaper - 4k 8k hd,com.easylifedeveloper.wallpaper4k8khd,https://easylifedevelopers.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
6747206653,Fun BrainZot prankster Game,6747206653,https://theplaymaxgroup.com/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
356928178,LiveScore: Live Sports Scores,356928178,https://www.livescore.com/app-ads.txt,True,"prosegments.com, PSADG102, DIRECT",
com.easylifedeveoper.shayarikasafar,Shayari - Hindi Shayari,com.easylifedeveoper.shayarikasafar,https://easylifedevelopers.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
1580527983,-,1580527983,-,-,-,Could not parse app store response for ID 1580527983
com.easylifedeveloper.expensemanager,AnZ Expense Manager,com.easylifedeveloper.expensemanager,https://easylifedevelopers.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
com.easylifedevelopers.livecricketscore,Live Cricket Scores,com.easylifedevelopers.livecricketscore,https://easylifedevelopers.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
360466413,Cricbuzz Live Cricket Scores,360466413,http://www.cricbuzz.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
jmapps.autoconnectvpn.speedvpn,AutoConnect Vpn: Super Vpn App,jmapps.autoconnectvpn.speedvpn,https://punjabpolicenews.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
395194912,-,395194912,-,-,-,Could not parse app store response for ID 395194912
jmapps.hdvideodownloader.downloadhdvideos,VidDown: All Video Downloader,jmapps.hdvideodownloader.downloadhdvideos,https://punjabpolicenews.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
1642269864,YogaCure,1642269864,https://www.yogacure.fit/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
1217519124,American Truck Derby Crash,1217519124,https://truck-game.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT; prosegments.com, PSADG182,  DIRECT",
6443460034,ReminderDrink,6443460034,https://reminderdrink.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
1479735935,Street Runner – Endless Runner,1479735935,https://runner-game.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
1449442900,Air Fighter Jet Simulator Game,1449442900,https://air-fighter.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
1645239381,FitProCure,1645239381,https://fit-pro.fit/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
1591169920,CV Builder - Perfect Resume,1591169920,https://www.cvbuilder.biz/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
6446679819,Real Epic Air Combat,6446679819,https://aircombats.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
1597750149,My Home Design 3D,1597750149,https://designs-home.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
1664986172,Rampage Stunt High Speed Racer,1664986172,https://rampage-racer.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
