TARGET,APP_NAME,URL,ADS.TXT,IS HTTPS?,pixelverge.com,REMARKS
https://one50am.com,-,https://one50am.com,https://one50am.com/ads.txt,True,-,
https://t2blive.com,-,https://t2blive.com,https://t2blive.com/ads.txt,True,-,
https://hoop.photo,-,-,-,-,-,Text content not found
https://psamethodcalculator.com,-,https://psamethodcalculator.com,https://psamethodcalculator.com/ads.txt,True,-,
https://abtakmedia.com,-,https://abtakmedia.com,https://abtakmedia.com/ads.txt,True,-,
https://gamespinr.com,-,https://gamespinr.com,https://gamespinr.com/ads.txt,True,-,
https://sachinsaga.com,-,-,-,-,-,Ads.txt Not Found
https://outlookindia.com,-,https://outlookindia.com,https://outlookindia.com/ads.txt,True,-,
https://best2news.com,-,https://best2news.com,https://best2news.com/ads.txt,True,-,
https://yalla-shoote.co,-,https://yalla-shoote.co,https://yalla-shoote.co/ads.txt,True,-,
https://doekhit.com,-,https://doekhit.com,https://doekhit.com/ads.txt,True,-,
https://ac24.cz,-,https://ac24.cz,https://ac24.cz/ads.txt,True,-,
https://katadata.co.id,-,https://katadata.co.id,https://katadata.co.id/ads.txt,True,-,
https://nukeboxstudios.com,-,-,-,-,-,Ads.txt Not Found
https://neotvapp.com,-,https://neotvapp.com,https://neotvapp.com/ads.txt,True,-,
https://vijayavani.net,-,https://vijayavani.net,https://vijayavani.net/ads.txt,True,-,
https://musicasparamissa.com.br,-,https://musicasparamissa.com.br,https://musicasparamissa.com.br/ads.txt,True,-,
https://thebharatnama.com,-,-,-,-,-,Text content not found
https://cariuang.or.id,-,https://cariuang.or.id,https://cariuang.or.id/ads.txt,True,-,
https://overthemoon.art,-,-,-,-,-,Ads.txt Not Found
https://filmmotionstudiophoto.blogspot.com,-,https://filmmotionstudiophoto.blogspot.com,https://filmmotionstudiophoto.blogspot.com/ads.txt,True,-,
https://abplive.com,-,https://abplive.com,https://abplive.com/ads.txt,True,-,
https://gujjurocks.in,-,-,-,-,-,NA - 520
https://prabhatkhabar.com,-,https://prabhatkhabar.com,https://prabhatkhabar.com/ads.txt,True,-,
https://elearnkvsroblr.in,-,-,-,-,-,Ads.txt Not Found
https://liveindia.tv,-,-,-,-,-,2 lines only
https://studentloanextension.com,-,-,-,-,-,Text content not found
https://olx.co.id,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='www.olx.co.id', port=443): Read timed out. (read timeout=2)"
https://metarovr.com,-,https://metarovr.com,https://metarovr.com/ads.txt,True,-,
https://friedchickengames.com,-,-,-,-,-,Ads.txt Not Found
https://felicitygames.com,-,-,-,-,-,1 lines only
https://kaagaz.app,-,https://kaagaz.app,https://kaagaz.app/ads.txt,True,-,
https://neotvapp.com,-,https://neotvapp.com,https://neotvapp.com/ads.txt,True,-,
https://tutotoons.com,-,-,-,-,-,Ads.txt Not Found
https://creditlose.com,-,https://creditlose.com,https://creditlose.com/ads.txt,True,-,
https://ppplayerapp.blogspot.com,-,https://ppplayerapp.blogspot.com,https://ppplayerapp.blogspot.com/ads.txt,True,-,
https://hdvideoplayerquick.blogspot.com,-,https://hdvideoplayerquick.blogspot.com,https://hdvideoplayerquick.blogspot.com/ads.txt,True,-,
https://gastcalculatorapp.blogspot.com,-,https://gastcalculatorapp.blogspot.com,https://gastcalculatorapp.blogspot.com/ads.txt,True,-,
https://privacydharforinstadevepolicy.blogspot.com,-,https://privacydharforinstadevepolicy.blogspot.com,https://privacydharforinstadevepolicy.blogspot.com/ads.txt,True,-,
https://anniversaryvideomaker.blogspot.com,-,https://anniversaryvideomaker.blogspot.com,https://anniversaryvideomaker.blogspot.com/ads.txt,True,-,
https://tv9hindi.com,-,https://tv9hindi.com,https://tv9hindi.com/ads.txt,True,-,
https://jatimnetwork.com,-,https://jatimnetwork.com,https://jatimnetwork.com/ads.txt,True,-,
https://adhar66payemi.blogspot.com,-,https://adhar66payemi.blogspot.com,https://adhar66payemi.blogspot.com/ads.txt,True,-,
https://twodsapps.blogspot.com,-,-,-,-,-,Empty response
https://wovenplaid.com,-,https://wovenplaid.com,https://wovenplaid.com/ads.txt,True,-,
https://thopsgame.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='thopsgame.com', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7f6690a66650>: Failed to resolve 'thopsgame.com' ([Errno -2] Name or service not known)""))"
https://getlokalapp.com,-,https://getlokalapp.com,https://getlokalapp.com/ads.txt,True,-,
https://infiniteplayground.top,-,https://infiniteplayground.top,https://infiniteplayground.top/ads.txt,True,-,
https://myworldfix.com,-,https://myworldfix.com,https://myworldfix.com/ads.txt,True,-,
https://emicalculatorpolicy123.blogspot.com,-,https://emicalculatorpolicy123.blogspot.com,https://emicalculatorpolicy123.blogspot.com/ads.txt,True,-,
https://24h.com.vn,-,https://24h.com.vn,https://24h.com.vn/ads.txt,True,-,
https://thetrescommas.blogspot.com,-,https://thetrescommas.blogspot.com,https://thetrescommas.blogspot.com/ads.txt,True,-,
https://ninjacart.com,-,-,-,-,-,Ads.txt Not Found
https://ideasolutions.it,-,-,-,-,-,Ads.txt Not Found
https://aadharpeemiloaancalculator.blogspot.com,-,-,-,-,-,Empty response
https://direct-messages.blogspot.com,-,https://direct-messages.blogspot.com,https://direct-messages.blogspot.com/ads.txt,True,-,
https://proemiemiloancalculator.blogspot.com,-,https://proemiemiloancalculator.blogspot.com,https://proemiemiloancalculator.blogspot.com/ads.txt,True,-,
https://perfectcoderwalah.blogspot.com,-,https://perfectcoderwalah.blogspot.com,https://perfectcoderwalah.blogspot.com/ads.txt,True,-,
https://loanemiinterestcalculator.blogspot.com,-,https://loanemiinterestcalculator.blogspot.com,https://loanemiinterestcalculator.blogspot.com/ads.txt,True,-,
https://emiprivacypolicyy.blogspot.com,-,https://emiprivacypolicyy.blogspot.com,https://emiprivacypolicyy.blogspot.com/ads.txt,True,-,
https://reliancegames.com,-,-,-,-,-,Ads.txt Not Found
https://crictracker.com,-,https://crictracker.com,https://crictracker.com/ads.txt,True,-,
https://loanmathemicalculatorapp.blogspot.com,-,https://loanmathemicalculatorapp.blogspot.com,https://loanmathemicalculatorapp.blogspot.com/ads.txt,True,-,
https://codewingsinfotech.com,-,https://codewingsinfotech.com,https://codewingsinfotech.com/ads.txt,True,-,
https://videodownload.me,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='videodownload.me', port=443): Max retries exceeded with url: /ads.txt (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'videodownload.me'. (_ssl.c:1017)"")))"
https://moonfroglabs.com,-,-,-,-,-,Ads.txt Not Found
https://miraclelight9899.blogspot.com,-,-,-,-,-,Ads.txt Not Found
https://appzonemedias.blogspot.com,-,https://appzonemedias.blogspot.com,https://appzonemedias.blogspot.com/ads.txt,True,-,
https://jiocinema.com,-,-,-,-,-,Text content not found
https://falconcricketliveline.blogspot.com,-,https://falconcricketliveline.blogspot.com,https://falconcricketliveline.blogspot.com/ads.txt,True,-,
https://cashloan76appculculator.blogspot.com,-,https://cashloan76appculculator.blogspot.com,https://cashloan76appculculator.blogspot.com/ads.txt,True,-,
https://tiaappzone.blogspot.com,-,https://tiaappzone.blogspot.com,https://tiaappzone.blogspot.com/ads.txt,True,-,
https://hashcube.com,-,-,-,-,-,Ads.txt Not Found
https://emiplanloanemicalculator.blogspot.com,-,-,-,-,-,Ads.txt Not Found
https://nftcryptocurrencycalculator01.blogspot.com,-,https://nftcryptocurrencycalculator01.blogspot.com,https://nftcryptocurrencycalculator01.blogspot.com/ads.txt,True,-,
https://Ntvnews.id,-,https://Ntvnews.id,https://Ntvnews.id/ads.txt,True,-,
https://pinkvilla.com,-,https://pinkvilla.com,https://pinkvilla.com/ads.txt,True,-,
https://candywriter.com,-,-,-,-,-,Ads.txt Not Found
https://ravkarfoods.com,-,https://ravkarfoods.com,https://ravkarfoods.com/ads.txt,True,-,
https://pesronalloanapp.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='pesronalloanapp.com', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7f6690a7e620>: Failed to resolve 'pesronalloanapp.com' ([Errno -3] Temporary failure in name resolution)""))"
https://esakal.com,-,https://esakal.com,https://esakal.com/ads.txt,True,-,
https://hindustantimes.com,-,https://hindustantimes.com,https://hindustantimes.com/ads.txt,True,-,
https://latestinfo.club,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='latestinfo.club', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7f669132dff0>: Failed to resolve 'latestinfo.club' ([Errno -3] Temporary failure in name resolution)""))"
https://lokshahi.news,-,-,-,-,-,1 lines only
https://arcadiangameszone.com,-,-,-,-,-,Ads.txt Not Found
https://storm8.com,-,-,-,-,-,Ads.txt Not Found
https://uta5.com,-,https://uta5.com,https://uta5.com/ads.txt,True,-,
https://goodgamestudios.com,-,https://goodgamestudios.com,https://goodgamestudios.com/ads.txt,True,-,
https://satkarcreation.blogspot.com,-,https://satkarcreation.blogspot.com,https://satkarcreation.blogspot.com/ads.txt,True,-,
https://palletappsstudio.blogspot.com,-,https://palletappsstudio.blogspot.com,https://palletappsstudio.blogspot.com/ads.txt,True,-,
https://as-goal.com,-,https://as-goal.com,https://as-goal.com/ads.txt,True,-,
https://maglab.com.tr,-,-,-,-,-,Ads.txt Not Found
https://evokeedgesolutions.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='evokeedgesolutions.com', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7f6690a67580>: Failed to resolve 'evokeedgesolutions.com' ([Errno -2] Name or service not known)""))"
https://1stkissmanga.site,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='1stkissmanga.site', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7f669132d330>: Failed to resolve '1stkissmanga.site' ([Errno -2] Name or service not known)""))"
https://loanproemiloancalculatorapp.blogspot.com,-,https://loanproemiloancalculatorapp.blogspot.com,https://loanproemiloancalculatorapp.blogspot.com/ads.txt,True,-,
https://purp.social,-,-,-,-,-,Text content not found
https://twentyfournews.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='twentyfournews.com', port=443): Max retries exceeded with url: /ads.txt (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1017)')))"
https://deepinfotechapp.blogspot.com,-,https://deepinfotechapp.blogspot.com,https://deepinfotechapp.blogspot.com/ads.txt,True,-,
https://rooftopgames.com.tr,-,-,-,-,-,Ads.txt Not Found
https://dasfootball.com,-,https://dasfootball.com,https://dasfootball.com/ads.txt,True,-,
https://deshdoot.com,-,https://deshdoot.com,https://deshdoot.com/ads.txt,True,-,
https://dharashivlive.com,-,https://dharashivlive.com,https://dharashivlive.com/ads.txt,True,-,
https://loanprimeemiloancalculator.blogspot.com,-,https://loanprimeemiloancalculator.blogspot.com,https://loanprimeemiloancalculator.blogspot.com/ads.txt,True,-,
https://actohola.blogspot.com,-,https://actohola.blogspot.com,https://actohola.blogspot.com/ads.txt,True,-,
https://playgm4.top,-,-,-,-,-,1 lines only
https://gunjanappstudios.com,-,-,-,-,-,Ads.txt Not Found
https://superstarsbio.com,-,-,-,-,-,Ads.txt Not Found
https://akhbaarcom.com,-,https://akhbaarcom.com,https://akhbaarcom.com/ads.txt,True,-,
https://spill.games,-,https://spill.games,https://spill.games/ads.txt,True,-,
https://spacesurvival.online,-,-,-,-,-,Ads.txt Not Found
https://brew-games.com,-,-,-,-,-,Ads.txt Not Found
https://smartloan-loanemicalculator.blogspot.com,-,https://smartloan-loanemicalculator.blogspot.com,https://smartloan-loanemicalculator.blogspot.com/ads.txt,True,-,
https://ahmedabadmirror.com,-,https://ahmedabadmirror.com,https://ahmedabadmirror.com/ads.txt,True,-,
https://superfree.com,-,-,-,-,-,Ads.txt Not Found
https://shahzadee.blogspot.com,-,https://shahzadee.blogspot.com,https://shahzadee.blogspot.com/ads.txt,True,-,
https://impalastudios.com,-,-,-,-,-,Ads.txt Not Found
https://ludigames.com,-,https://ludigames.com,https://ludigames.com/ads.txt,True,-,
https://gamexis.com,-,-,-,-,-,Ads.txt Not Found
https://bhartiyabasti.com,-,https://bhartiyabasti.com,https://bhartiyabasti.com/ads.txt,True,-,
https://quriousbit.com,-,-,-,-,-,Text content not found
https://prajavani.net,-,https://prajavani.net,https://prajavani.net/ads.txt,True,-,
clash.smapps.org/en/index,-,-,-,-,-,Invalid domain
https://cgwall.in,-,https://cgwall.in,https://cgwall.in/ads.txt,True,-,
https://advance-gen.web.app,-,-,-,-,-,Text content not found
https://plusjoys.top,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='plusjoys.top', port=443): Max retries exceeded with url: /ads.txt (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1017)')))"
https://noctua.gg,-,-,-,-,-,Ads.txt Not Found
https://wooga.com,-,https://wooga.com,https://wooga.com/ads.txt,True,-,
https://sshsgamestudio.com,-,-,-,-,-,Ads.txt Not Found
https://zimad.com,-,https://zimad.com,https://zimad.com/ads.txt,True,-,
https://mobileesports.com,-,-,-,-,-,Ads.txt Not Found
https://fightingarena.games,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='fightingarena.games', port=443): Read timed out. (read timeout=2)"
https://studios.mindyourlogic.com,-,-,-,-,-,Ads.txt Not Found
https://playsimple.in,-,-,-,-,-,Ads.txt Not Found
https://playcricketgames.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='playcricketgames.com', port=443): Max retries exceeded with url: /ads.txt (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate (_ssl.c:1017)')))"
https://charstudio.com,-,-,-,-,-,Ads.txt Not Found
https://tamatem.co,-,-,-,-,-,Ads.txt Not Found
https://rollicgames.com,-,-,-,-,-,Ads.txt Not Found
https://popcore.com,-,-,-,-,-,NA - 403
https://arumgames.wixsite.com,-,-,-,-,-,Ads.txt Not Found
https://zegostudio.com,-,https://zegostudio.com,https://zegostudio.com/ads.txt,True,-,
https://ub0d8926e.app-ads-txt.com,-,https://ub0d8926e.app-ads-txt.com,https://ub0d8926e.app-ads-txt.com/ads.txt,True,-,
https://playducky.com,-,-,-,-,-,Ads.txt Not Found
https://cuptie.co,-,-,-,-,-,Ads.txt Not Found
https://halfbrick.com,-,-,-,-,-,Ads.txt Not Found
https://chandraghatatech.blogspot.com,-,https://chandraghatatech.blogspot.com,https://chandraghatatech.blogspot.com/ads.txt,True,-,
https://burny.games,-,https://burny.games,https://burny.games/ads.txt,True,"pixelverge.com,161016,DIRECT",
https://rtovehicleinfo.com,-,-,-,-,-,Empty response
https://emicalculatoradvance.blogspot.com,-,https://emicalculatoradvance.blogspot.com,https://emicalculatoradvance.blogspot.com/ads.txt,True,"pixelverge.com, 161031, DIRECT",
https://amanotes.com,-,https://amanotes.com,https://amanotes.com/ads.txt,True,-,
https://divyamcreationfinlimited.blogspot.com,-,https://divyamcreationfinlimited.blogspot.com,https://divyamcreationfinlimited.blogspot.com/ads.txt,True,"pixelverge.com, 161032, DIRECT",
https://classicwords.net,-,-,-,-,-,Ads.txt Not Found
https://easyloan-emi-loan-appvision.blogspot.com,-,https://easyloan-emi-loan-appvision.blogspot.com,https://easyloan-emi-loan-appvision.blogspot.com/ads.txt,True,"pixelverge.com, 161035, DIRECT",
https://matchendirect.fr,-,https://matchendirect.fr,https://matchendirect.fr/ads.txt,True,-,
https://onenine19apps.blogspot.com,-,https://onenine19apps.blogspot.com,https://onenine19apps.blogspot.com/ads.txt,True,-,
https://duescate.blogspot.com,-,https://duescate.blogspot.com,https://duescate.blogspot.com/ads.txt,True,"pixelverge.com, 161036, DIRECT",
https://accountemi.blogspot.com,-,https://accountemi.blogspot.com,https://accountemi.blogspot.com/ads.txt,True,"pixelverge.com, 161039, DIRECT",
https://Guardian.ng,-,https://Guardian.ng,https://Guardian.ng/ads.txt,True,"pixelverge.com, 161041, DIRECT",
https://prankvideoprivacy.blogspot.com,-,https://prankvideoprivacy.blogspot.com,https://prankvideoprivacy.blogspot.com/ads.txt,True,"pixelverge.com, 161043, DIRECT",
https://arsiv.mackolik.com,-,https://arsiv.mackolik.com,https://arsiv.mackolik.com/ads.txt,True,-,
https://billiongamingstudio.com,-,-,-,-,-,Ads.txt Not Found
https://braingames.net,-,https://braingames.net,https://braingames.net/ads.txt,True,-,
https://fugo.com.tr,-,-,-,-,-,Text content not found
https://corp.funtap.vn,-,-,-,-,-,Text content not found
https://premiumtimesng.com,-,-,-,-,-,2 lines only
https://gamovation.com,-,-,-,-,-,Text content not found
https://yologames.io,-,-,-,-,-,Ads.txt Not Found
https://leanback.digital,-,-,-,-,-,Text content not found
https://maticway.com,-,-,-,-,-,Ads.txt Not Found
https://abigames.com.vn,-,-,-,-,-,3 lines only
