TARGET,APP_NAME,URL,ADS.TXT,IS HTTPS?,prosegments.com,REMARKS
https://navbharatlive.com,-,https://navbharatlive.com,https://navbharatlive.com/ads.txt,True,"prosegments.com, PSADG506,  DIRECT #prosegments; prosegments.com, PSADG254, DIRECT",
https://DTnext.in,-,https://DTnext.in,https://DTnext.in/ads.txt,True,-,
https://Maalaimalar.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='maalaimalar.com', port=443): Max retries exceeded with url: /ads.txt (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1017)')))"
https://Nexverse.ai,-,-,-,-,-,Ads.txt Not Found
https://ThanthiTV.com,-,https://ThanthiTV.com,https://ThanthiTV.com/ads.txt,True,-,
https://startuppedia.in,-,https://startuppedia.in,https://startuppedia.in/ads.txt,True,-,
https://vccircle.com,-,https://vccircle.com,https://vccircle.com/ads.txt,True,"prosegments.com, PSADG502,  DIRECT #prosegments; prosegments.com, PSADG503,  DIRECT #prosegments",
https://Memondonetwork.com,-,-,-,-,-,Ads.txt Not Found
https://royalbulletin.in,-,https://royalbulletin.in,https://royalbulletin.in/ads.txt,True,-,
https://sportshackster.com,-,-,-,-,-,3 lines only
https://cuedart.com,-,-,-,-,-,Text content not found
https://moonball.tv,-,https://moonball.tv,https://moonball.tv/ads.txt,True,-,
https://freegiftzone.in,-,-,-,-,-,Text content not found
https://mediapulse.ca,-,https://mediapulse.ca,https://mediapulse.ca/ads.txt,True,"prosegments.com, PSADG268, DIRECT",
https://multimericamedia.com,-,https://multimericamedia.com,https://multimericamedia.com/ads.txt,True,-,
https://navarashtra.com,-,https://navarashtra.com,https://navarashtra.com/ads.txt,True,"prosegments.com, PSADG518,  DIRECT #prosegments",
https://fastcars1.com,-,-,-,-,-,Text content not found
https://Beritasatu.com,-,-,-,-,-,NA - 403
https://pursuituptv.com,-,https://pursuituptv.com,https://pursuituptv.com/ads.txt,True,"prosegments.com, PSADG264, DIRECT",
https://sportxads.com,-,https://sportxads.com,https://sportxads.com/ads.txt,True,"prosegments.com, PSADG268, DIRECT",
https://techcircle.in,-,https://techcircle.in,https://techcircle.in/ads.txt,True,-,
https://LifevistaTv.com,-,https://LifevistaTv.com,https://LifevistaTv.com/ads.txt,True,-,
https://outdooramerica.com,-,https://outdooramerica.com,https://outdooramerica.com/ads.txt,True,-,
https://tudamun.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='tudamun.com', port=443): Max retries exceeded with url: /ads.txt (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1017)')))"
https://motorsport.com,-,https://motorsport.com,https://motorsport.com/ads.txt,True,-,
https://adtechlab.eu,-,-,-,-,-,NA - 415
https://firstpost.com,-,https://firstpost.com,https://firstpost.com/ads.txt,True,"prosegments.com, PSADG106, DIRECT",
https://fimela.com,-,https://fimela.com,https://fimela.com/ads.txt,True,-,
https://Sofast.Tv,-,https://Sofast.Tv,https://Sofast.Tv/ads.txt,True,-,
https://Oneindia.com,-,https://Oneindia.com,https://Oneindia.com/ads.txt,True,-,
https://ladbible.com,-,https://ladbible.com,https://ladbible.com/ads.txt,True,-,
https://games4ndchill.com,-,https://games4ndchill.com,https://games4ndchill.com/ads.txt,True,-,
https://Kompas.com,-,https://Kompas.com,https://Kompas.com/ads.txt,True,-,
https://uniladtech.com,-,https://uniladtech.com,https://uniladtech.com/ads.txt,True,-,
https://unilad.com,-,https://unilad.com,https://unilad.com/ads.txt,True,-,
https://gamingbible.com,-,https://gamingbible.com,https://gamingbible.com/ads.txt,True,-,
https://sportbible.com,-,https://sportbible.com,https://sportbible.com/ads.txt,True,-,
https://foodbible.com,-,https://foodbible.com,https://foodbible.com/ads.txt,True,-,
https://jink.de,-,-,-,-,-,Ads.txt Not Found
https://tyla.com,-,https://tyla.com,https://tyla.com/ads.txt,True,-,
